lat,lon,year
-5.49977,37.55692,2012
-4.71856,38.28436,2012
-4.36689,38.05556,2012
-4.34103,37.84385,2012
-4.33612,36.95252,2012
-4.50738,35.23749,2012
-4.22553,35.32476,2012
-4.92398,34.70409,2012
-5.08575,35.85439,2012
-5.49993,34.97288,2012
-5.5666,34.66801,2012
-5.95328,35.24438,2012
-6.05863,35.52204,2012
-5.99373,35.85198,2012
-6.22962,36.41333,2012
-6.17725,36.47575,2012
-5.94781,35.91746,2012
-6.45662,36.72286,2012
-6.5433,37.1817,2012
-6.61401,36.50866,2012
-6.39156,35.89621,2012
-6.37526,35.64825,2012
-7.67613,35.73631,2012
-7.74167,35.69744,2012
-7.74435,35.70446,2012
-7.78975,35.6726,2012
-7.94042,35.06478,2012
-8.40263,34.74558,2012
-8.55092,34.83927,2012
-8.54986,35.33965,2012
-8.52116,35.35015,2012
-8.10367,36.50537,2012
-8.13215,36.66838,2012
-7.18549,37.55981,2012
-6.91555,37.84035,2012
-6.82198,37.66124,2012
-6.80069,37.64569,2012
-6.74183,37.66446,2012
-6.18398,37.71068,2012
-6.631,38.34793,2012
-6.9292,38.72658,2012
-6.92289,39.25573,2012
-6.87249,39.25865,2012
-6.87345,39.2765,2012
-6.88215,39.27343,2012
-6.91527,39.16346,2012
-6.87904,39.17003,2012
-6.75428,39.07978,2012
-6.79074,39.15376,2012
-6.86443,39.12887,2012
-6.86357,39.19025,2012
-6.81499,39.2002,2012
-6.79904,39.22717,2012
-6.85671,39.2534,2012
-6.83864,39.2408,2012
-6.85413,39.26045,2012
-6.86322,39.25945,2012
-6.85726,39.26981,2012
-6.83673,39.32035,2012
-6.83287,39.28047,2012
-6.80237,39.26147,2012
-6.81004,39.26061,2012
-6.80871,39.26418,2012
-6.81687,39.2546,2012
-6.81451,39.24692,2012
-6.80638,39.24568,2012
-6.79885,39.25601,2012
-6.79812,39.24748,2012
-6.79736,39.24054,2012
-6.79211,39.24647,2012
-6.77528,39.24372,2012
-6.78147,39.26946,2012
-6.78574,39.26777,2012
-6.78037,39.22378,2012
-6.79489,39.2175,2012
-6.79006,39.20997,2012
-6.79612,39.20461,2012
-6.6974,39.1924,2012
-6.72952,39.21523,2012
-6.66244,39.18324,2012
-6.66645,39.07603,2012
-6.6839,39.10888,2012
-6.61633,38.79496,2012
-6.44118,38.90188,2012
-6.16068,39.19523,2012
-6.17375,39.20115,2012
-6.16794,39.21338,2012
-6.1663,39.21525,2012
-6.17622,39.23213,2012
-6.17187,39.2235,2012
-6.15414,39.21794,2012
-6.1642,39.21239,2012
-6.15899,39.20437,2012
-6.16132,39.198,2012
-6.14549,39.21454,2012
-6.12038,39.22726,2012
-6.05552,39.21773,2012
-6.0968,39.23536,2012
-6.0392,39.30673,2012
-6.09607,39.2952,2012
-6.16312,39.25049,2012
-6.19688,39.22027,2012
-6.20193,39.20952,2012
-6.21077,39.21368,2012
-6.20928,39.20999,2012
-6.18554,39.21664,2012
-6.29604,39.2918,2012
-6.44204,39.48952,2012
-6.41226,39.54842,2012
-6.16712,39.43732,2012
-6.835,39.32584,2012
-6.86236,39.34501,2012
-6.92036,39.3245,2012
-7.0995,39.43726,2012
-7.15794,39.52512,2012
-7.42397,39.10071,2012
-8.06122,39.15125,2012
-8.12542,39.21822,2012
-10.13092,39.99642,2012
-10.27434,40.18814,2012
-10.27132,40.17414,2012
-10.38659,39.98886,2012
-10.31199,40.14696,2012
-10.33497,40.22398,2012
-11.31545,34.7863,2012
-11.17032,34.99647,2012
-11.49701,35.60763,2012
-11.01194,37.26911,2012
-10.93099,39.40372,2012
-10.83161,39.73888,2012
-10.7963,39.517,2012
-10.72779,39.40541,2012
-10.57839,39.36464,2012
-10.92088,39.29269,2012
-10.72217,38.80387,2012
-10.77808,38.76734,2012
-10.92023,38.47628,2012
-11.07245,37.31925,2012
-11.06224,37.30518,2012
-11.02628,37.36247,2012
-10.97143,37.39885,2012
-9.80098,37.89751,2012
-9.80361,37.98105,2012
-10.58353,38.0273,2012
-10.56733,38.92812,2012
-10.23872,38.92238,2012
-10.11432,39.24439,2012
-10.457,39.07662,2012
-10.4334,39.77963,2012
-10.29863,39.88513,2012
-10.04944,39.70264,2012
-9.99362,39.68323,2012
-9.92298,39.32835,2012
-10.02512,38.89016,2012
-9.10623,39.56222,2012
-8.92919,39.53435,2012
-8.74723,39.4152,2012
-8.57616,39.2325,2012
-8.82654,38.87871,2012
-9.59512,37.4031,2012
-8.73648,36.72077,2012
-8.66419,36.72074,2012
-10.54808,36.32186,2012
-10.09876,35.90295,2012
-10.79206,35.75554,2012
-10.60553,35.48898,2012
-10.56993,35.35346,2012
-10.98745,34.89339,2012
-11.10879,34.64217,2012
-10.56631,34.61723,2012
-10.07859,34.65861,2012
-9.06518,34.79321,2012
-9.28035,34.71855,2012
-9.42749,33.9739,2012
-9.15959,33.83051,2012
-8.97687,33.9532,2012
-9.16791,33.5433,2012
-8.9105,33.5714,2012
-8.89496,33.50245,2012
-9.24648,33.35499,2012
-9.47918,33.12928,2012
-9.27084,33.60054,2012
-9.63818,33.96001,2012
-9.82216,34.45354,2012
-9.43041,33.06619,2012
-9.14704,32.88021,2012
-7.37151,30.62583,2012
-7.53907,31.1187,2012
-7.64023,31.01597,2012
-7.65728,31.57944,2012
-7.9422,31.70183,2012
-8.42501,33.02092,2012
-8.89052,33.02123,2012
-8.88663,33.13468,2012
-8.69687,33.28856,2012
-8.63875,34.33124,2012
-7.78743,33.40737,2012
-7.81785,31.77559,2012
-5.62882,32.90013,2012
-6.34859,33.8467,2012
-5.95234,34.06207,2012
-4.96519,33.5119,2012
-4.40128,34.27271,2012
-4.22923,34.42704,2012
-4.20855,33.80453,2012
-4.55692,33.43841,2012
-4.38972,33.22707,2012
-5.04053,32.7996,2012
-5.11964,32.89586,2012
-5.36029,32.71774,2012
-4.57707,32.15588,2012
-5.11765,31.03582,2012
-6.35252,31.29021,2012
-6.33328,31.07754,2012
-6.34828,31.06974,2012
-4.7132,29.76647,2012
-4.63663,29.83929,2012
-4.58299,30.10149,2012
-2.88615,30.78634,2012
-2.49121,30.58425,2012
-3.78007,30.4384,2012
-3.75139,30.62367,2012
-3.65042,30.6651,2012
-3.58528,30.71573,2012
-4.07716,30.26002,2012
-4.20028,30.5036,2012
-4.29895,30.16725,2012
-4.36538,30.40346,2012
-4.08606,32.23715,2012
-3.7766,32.15614,2012
-3.43569,31.83886,2012
-3.3538,32.42792,2012
-3.26197,32.43805,2012
-3.28504,32.83058,2012
-3.31978,32.97354,2012
-4.25815,32.54366,2012
-4.23443,33.17461,2012
-3.73844,33.16549,2012
-3.83764,33.7,2012
-4.09812,33.93004,2012
-4.14498,33.98512,2012
-3.61066,33.83102,2012
-3.58491,34.19259,2012
-3.20156,34.09929,2012
-3.19409,33.49077,2012
-3.55834,33.4167,2012
-3.64329,33.39697,2012
-2.62812,33.31538,2012
-2.72172,33.78029,2012
-3.06143,33.75446,2012
-2.8971,34.13229,2012
-3.16867,31.94826,2012
-3.15146,31.89575,2012
-2.63061,31.96993,2012
-1.33565,31.82294,2012
-2.01701,32.86828,2012
-1.56409,34.07376,2012
-1.32478,34.35497,2012
-1.51117,33.77141,2012
-1.21301,31.46395,2012
0.358215,30.085194,2005
0.058414,29.949335,2005
0.887236,30.693213,2005
0.333188,32.570656,2005
0.33075,32.542137,2005
0.317143,32.537323,2005
0.344782,32.58753,2005
0.337205,32.60859,2005
0.303221,32.619747,2005
0.289273,32.615974,2005
0.301655,32.60055,2005
0.313045,32.569145,2005
0.30461,32.543774,2005
0.822012,30.792131,2005
0.28986,32.553036,2005
0.261842,32.556755,2005
0.273187,32.62481,2005
0.306104,32.635963,2005
0.372613,32.756374,2005
0.435742,32.803734,2005
0.423703,33.61217,2005
0.432437,33.240677,2005
0.485488,33.238556,2005
0.551319,33.125862,2005
0.728758,30.64659,2005
0.545564,33.093765,2005
0.513224,33.41771,2005
0.625763,33.288773,2005
0.900534,33.101513,2005
0.924405,33.13051,2005
0.711598,33.684834,2005
0.674983,33.519897,2005
0.623697,33.474148,2005
0.615905,33.470055,2005
0.572828,33.474026,2005
0.640799,30.301283,2005
0.696242,34.109386,2005
0.696135,34.002964,2005
0.819429,34.094074,2005
0.711118,34.173637,2005
0.431405,33.81264,2005
1.845589,34.72316,2005
2.357444,34.586277,2005
2.581154,34.575676,2005
2.566242,34.64048,2005
-0.530628,32.32749,2005
0.626914,30.277119,2005
-0.903627,31.765472,2005
-0.887125,31.711088,2005
-0.576782,31.691637,2005
-0.43912,31.71195,2005
-0.292248,31.478722,2005
-0.503361,31.61607,2005
-0.508831,31.333286,2005
-0.608761,30.67223,2005
-0.560572,30.6788,2005
-0.553773,30.303692,2005
0.578552,30.161201,2005
-0.760571,30.179094,2005
-0.745039,30.424814,2005
-0.697438,30.477415,2005
-0.867663,30.354115,2005
-0.860807,30.269276,2005
-0.982337,30.459738,2005
-0.518612,31.194437,2005
-0.639231,31.529987,2005
-1.255216,30.05682,2005
-1.24143,29.961166,2005
1.256083,30.810326,2005
-1.1506,29.672838,2005
-0.920324,29.80123,2005
-0.964901,29.959688,2005
-0.987177,30.129835,2005
-0.549797,30.06752,2005
-0.640431,29.805983,2005
1.361871,31.451387,2005
1.474652,31.338894,2005
1.445643,31.334763,2005
0.213035,31.052639,2005
1.441957,31.155403,2005
1.626025,31.584976,2005
3.574262,31.132486,2005
3.439342,31.218246,2005
3.251354,31.404354,2005
3.281497,31.564133,2005
3.0139,31.34415,2005
2.741376,30.961313,2005
2.788371,30.909168,2005
3.065713,30.941221,2005
0.145367,31.231058,2005
3.092293,30.889103,2005
2.472384,31.062204,2005
2.494488,31.09231,2005
2.356898,31.417545,2005
2.117684,32.5353,2005
2.311136,32.984913,2005
2.316163,32.940353,2005
2.21651,32.889805,2005
2.505306,32.383907,2005
2.875722,32.37756,2005
0.405372,31.478058,2005
2.980754,32.311844,2005
2.769515,32.29514,2005
2.818747,32.280212,2005
2.761965,32.33206,2005
3.590473,31.725683,2005
3.52507,31.713505,2005
3.692567,31.731667,2005
3.309157,32.873867,2005
3.364754,33.060352,2005
3.322917,33.00099,2005
0.552687,31.382027,2005
3.035457,34.04506,2005
3.038332,34.147022,2005
3.086549,34.137653,2005
1.663689,33.967888,2005
1.531584,34.050114,2005
1.073454,34.16504,2005
1.151655,34.26159,2005
1.218424,34.27043,2005
1.245738,34.263573,2005
1.2608,33.797054,2005
0.537968,31.368237,2005
1.312257,33.834137,2005
1.37214,33.907967,2005
1.475996,33.917168,2005
1.700414,33.688522,2005
1.740958,33.58334,2005
1.771006,33.45145,2005
1.677468,32.37013,2005
1.834834,32.384174,2005
1.905335,32.371998,2005
1.978714,32.52962,2005
1.020718,31.124214,2005
1.746652,31.670069,2005
1.694317,31.711855,2005
1.746609,32.167084,2005
1.060103,33.010223,2005
0.827235,32.844086,2005
0.73291,32.95876,2005
0.726581,32.918507,2005
0.662385,32.70914,2005
0.589527,32.623108,2005
0.712145,32.52943,2005
0.940079,30.811918,2005
0.827927,31.843466,2005
0.630705,31.787724,2005
0.586751,31.718157,2005
0.48072,31.693167,2005
0.07161,32.092873,2005
0.039344,32.540386,2005
0.218554,32.539898,2005
0.265681,32.462753,2005
0.305941,32.529144,2005
0.326054,32.510406,2005
1.009102,30.55778,2005
0.375993,32.535873,2005
0.347713,32.68298,2005
0.321928,32.63809,2005
0.328185,32.634068,2005
0.350127,32.669987,2005
0.36772,32.62396,2005
0.368404,32.590256,2005
0.365141,32.597015,2005
0.378049,32.59413,2005
0.371429,32.565063,2005
-0.530628,32.32749,2009
-0.903627,31.765472,2009
-0.887125,31.711088,2009
-0.576782,31.691637,2009
-0.43912,31.71195,2009
-0.292248,31.478722,2009
-0.503361,31.61607,2009
-0.508831,31.333286,2009
-0.608761,30.67223,2009
-0.560572,30.6788,2009
-0.553773,30.303692,2009
-0.760571,30.179094,2009
-0.745039,30.424814,2009
-0.697438,30.477415,2009
-0.867663,30.354115,2009
-0.860807,30.269276,2009
-0.982337,30.459738,2009
-0.518612,31.194437,2009
-0.639231,31.529987,2009
-1.255216,30.05682,2009
-1.24143,29.961166,2009
-1.1506,29.672838,2009
-0.920324,29.80123,2009
-0.964901,29.959688,2009
-0.987177,30.129835,2009
-0.549797,30.06752,2009
-0.640431,29.805983,2009
0.358215,30.085194,2009
0.058414,29.949335,2009
0.213035,31.052639,2009
0.145367,31.231058,2009
0.405372,31.478058,2009
0.552687,31.382027,2009
0.537968,31.368237,2009
1.020718,31.124214,2009
0.940079,30.811918,2009
1.009102,30.55778,2009
0.887236,30.693213,2009
0.822012,30.792131,2009
0.728758,30.64659,2009
0.640799,30.301283,2009
0.626914,30.277119,2009
0.578552,30.161201,2009
1.256083,30.810326,2009
1.361871,31.451387,2009
1.474652,31.338894,2009
1.445643,31.334763,2009
1.441957,31.155403,2009
1.626025,31.584976,2009
3.574262,31.132486,2009
3.439342,31.218246,2009
3.251354,31.404354,2009
3.281497,31.564133,2009
3.0139,31.34415,2009
2.741376,30.961313,2009
2.788371,30.909168,2009
3.065713,30.941221,2009
3.092293,30.889103,2009
2.472384,31.062204,2009
2.494488,31.09231,2009
2.356898,31.417545,2009
2.117684,32.5353,2009
2.311136,32.984913,2009
2.316163,32.940353,2009
2.21651,32.889805,2009
2.505306,32.383907,2009
2.875722,32.37756,2009
2.980754,32.311844,2009
2.769515,32.29514,2009
2.818747,32.280212,2009
2.761965,32.33206,2009
3.590473,31.725683,2009
3.52507,31.713505,2009
3.692567,31.731667,2009
3.309157,32.873867,2009
3.364754,33.060352,2009
3.322917,33.00099,2009
3.035457,34.04506,2009
3.038332,34.147022,2009
1.663689,33.967888,2009
1.531584,34.050114,2009
1.073454,34.16504,2009
1.151655,34.26159,2009
1.218424,34.27043,2009
1.245738,34.263573,2009
1.2608,33.797054,2009
1.312257,33.834137,2009
1.37214,33.907967,2009
1.475996,33.917168,2009
1.700414,33.688522,2009
1.740958,33.58334,2009
1.771006,33.45145,2009
1.677468,32.37013,2009
1.834834,32.384174,2009
1.905335,32.371998,2009
1.978714,32.52962,2009
1.746652,31.670069,2009
1.694317,31.711855,2009
1.746609,32.167084,2009
1.060103,33.010223,2009
0.827235,32.844086,2009
0.73291,32.95876,2009
0.726581,32.918507,2009
0.662385,32.70914,2009
0.589527,32.623108,2009
0.712145,32.52943,2009
0.827927,31.843466,2009
0.630705,31.787724,2009
0.586751,31.718157,2009
0.48072,31.693167,2009
0.07161,32.092873,2009
0.039344,32.540386,2009
0.218554,32.539898,2009
0.265681,32.462753,2009
0.305941,32.529144,2009
0.326054,32.510406,2009
0.375993,32.535873,2009
0.347713,32.68298,2009
0.321928,32.63809,2009
0.328185,32.634068,2009
0.350127,32.669987,2009
0.36772,32.62396,2009
0.368404,32.590256,2009
0.365141,32.597015,2009
0.378049,32.59413,2009
0.371429,32.565063,2009
0.333188,32.570656,2009
0.33075,32.542137,2009
0.317143,32.537323,2009
0.344782,32.58753,2009
0.337205,32.60859,2009
0.303221,32.619747,2009
0.289273,32.615974,2009
0.301655,32.60055,2009
0.313045,32.569145,2009
0.30461,32.543774,2009
0.28986,32.553036,2009
0.261842,32.556755,2009
0.273187,32.62481,2009
0.306104,32.635963,2009
0.372613,32.756374,2009
0.435742,32.803734,2009
0.423703,33.61217,2009
0.432437,33.240677,2009
0.485488,33.238556,2009
0.551319,33.125862,2009
0.545564,33.093765,2009
0.513224,33.41771,2009
0.625763,33.288773,2009
0.900534,33.101513,2009
0.924405,33.13051,2009
0.711598,33.684834,2009
0.674983,33.519897,2009
0.623697,33.474148,2009
0.615905,33.470055,2009
0.572828,33.474026,2009
0.696242,34.109386,2009
0.696135,34.002964,2009
0.819429,34.094074,2009
0.711118,34.173637,2009
0.431405,33.81264,2009
1.845589,34.72316,2009
2.357444,34.586277,2009
2.581154,34.575676,2009
2.566242,34.64048,2009
0.358215,30.085194,2013
0.058414,29.949335,2013
0.887236,30.693213,2013
0.333188,32.570656,2013
0.33075,32.542137,2013
0.317143,32.537323,2013
0.344782,32.58753,2013
0.337205,32.60859,2013
0.303221,32.619747,2013
0.289273,32.615974,2013
0.301655,32.60055,2013
0.313045,32.569145,2013
0.30461,32.543774,2013
0.822012,30.792131,2013
0.28986,32.553036,2013
0.261842,32.556755,2013
0.273187,32.62481,2013
0.306104,32.635963,2013
0.372613,32.756374,2013
0.435742,32.803734,2013
0.423703,33.61217,2013
0.432437,33.240677,2013
0.485488,33.238556,2013
0.551319,33.125862,2013
0.728758,30.64659,2013
0.545564,33.093765,2013
0.513224,33.41771,2013
0.625763,33.288773,2013
0.900534,33.101513,2013
0.924405,33.13051,2013
0.711598,33.684834,2013
0.674983,33.519897,2013
0.623697,33.474148,2013
0.615905,33.470055,2013
0.572828,33.474026,2013
0.640799,30.301283,2013
0.696242,34.109386,2013
0.696135,34.002964,2013
0.819429,34.094074,2013
0.711118,34.173637,2013
0.431405,33.81264,2013
1.845589,34.72316,2013
2.357444,34.586277,2013
2.581154,34.575676,2013
2.566242,34.64048,2013
0.626914,30.277119,2013
0.578552,30.161201,2013
1.256083,30.810326,2013
1.361871,31.451387,2013
1.474652,31.338894,2013
1.445643,31.334763,2013
0.213035,31.052639,2013
1.441957,31.155403,2013
1.626025,31.584976,2013
3.574262,31.132486,2013
3.439342,31.218246,2013
3.251354,31.404354,2013
3.281497,31.564133,2013
3.0139,31.34415,2013
2.741376,30.961313,2013
2.788371,30.909168,2013
3.065713,30.941221,2013
0.145367,31.231058,2013
3.092293,30.889103,2013
2.472384,31.062204,2013
2.494488,31.09231,2013
2.356898,31.417545,2013
2.117684,32.5353,2013
2.311136,32.984913,2013
2.316163,32.940353,2013
2.21651,32.889805,2013
2.505306,32.383907,2013
2.875722,32.37756,2013
0.405372,31.478058,2013
2.980754,32.311844,2013
2.769515,32.29514,2013
2.818747,32.280212,2013
2.761965,32.33206,2013
3.590473,31.725683,2013
3.52507,31.713505,2013
3.692567,31.731667,2013
-0.530628,32.32749,2013
-0.903627,31.765472,2013
-0.887125,31.711088,2013
-0.576782,31.691637,2013
3.309157,32.873867,2013
-0.43912,31.71195,2013
-0.292248,31.478722,2013
-0.503361,31.61607,2013
-0.508831,31.333286,2013
-0.608761,30.67223,2013
-0.560572,30.6788,2013
-0.553773,30.303692,2013
-0.760571,30.179094,2013
-0.745039,30.424814,2013
-0.697438,30.477415,2013
3.364754,33.060352,2013
-0.867663,30.354115,2013
-0.860807,30.269276,2013
-0.982337,30.459738,2013
-0.518612,31.194437,2013
-0.639231,31.529987,2013
-1.255216,30.05682,2013
-1.24143,29.961166,2013
-1.1506,29.672838,2013
-0.920324,29.80123,2013
3.322917,33.00099,2013
-0.964901,29.959688,2013
-0.987177,30.129835,2013
-0.549797,30.06752,2013
-0.640431,29.805983,2013
0.552687,31.382027,2013
3.035457,34.04506,2013
3.038332,34.147022,2013
3.086549,34.137653,2013
1.663689,33.967888,2013
1.531584,34.050114,2013
1.073454,34.16504,2013
1.151655,34.26159,2013
1.218424,34.27043,2013
1.245738,34.263573,2013
1.2608,33.797054,2013
0.537968,31.368237,2013
1.312257,33.834137,2013
1.37214,33.907967,2013
1.475996,33.917168,2013
1.700414,33.688522,2013
1.740958,33.58334,2013
1.771006,33.45145,2013
1.677468,32.37013,2013
1.834834,32.384174,2013
1.905335,32.371998,2013
1.978714,32.52962,2013
1.020718,31.124214,2013
1.746652,31.670069,2013
1.694317,31.711855,2013
1.746609,32.167084,2013
1.060103,33.010223,2013
0.827235,32.844086,2013
0.73291,32.95876,2013
0.726581,32.918507,2013
0.662385,32.70914,2013
0.589527,32.623108,2013
0.712145,32.52943,2013
0.940079,30.811918,2013
0.827927,31.843466,2013
0.630705,31.787724,2013
0.586751,31.718157,2013
0.48072,31.693167,2013
0.07161,32.092873,2013
0.039344,32.540386,2013
0.218554,32.539898,2013
0.265681,32.462753,2013
0.305941,32.529144,2013
0.326054,32.510406,2013
1.009102,30.55778,2013
0.375993,32.535873,2013
0.347713,32.68298,2013
0.321928,32.63809,2013
0.328185,32.634068,2013
0.350127,32.669987,2013
0.36772,32.62396,2013
0.368404,32.590256,2013
0.365141,32.597015,2013
0.378049,32.59413,2013
0.371429,32.565063,2013